PosX,PosY,PosZ,BSSID,RSSI
686,229,0,48:8b:0a:cb:67:ed,-47.0
651,158,0,48:8b:0a:cb:67:ef,-47.0
1554,154,0,48:8b:0a:cb:69:2f,-47.0
1554,154,0,48:8b:0a:cb:69:2c,-47.0
1554,154,0,48:8b:0a:cb:69:2b,-47.0
1180,858,0,48:8b:0a:ca:a8:0e,-47.0
1554,261,0,48:8b:0a:cb:69:2f,-47.0
793,300,0,48:8b:0a:cb:67:e4,-47.0
757,194,0,48:8b:0a:cb:67:ec,-47.0
1554,225,0,48:8b:0a:cb:69:2f,-47.0
757,265,0,48:8b:0a:cb:67:ee,-47.0
757,265,0,48:8b:0a:cb:67:ed,-47.0
1554,190,0,48:8b:0a:cb:69:2f,-47.0
1554,190,0,48:8b:0a:cb:69:2b,-47.0
757,265,0,48:8b:0a:cb:67:ec,-47.0
757,265,0,48:8b:0a:cb:67:eb,-47.0
348,1147,0,70:b3:17:8e:1c:0e,-47.0
348,1147,0,70:b3:17:8e:1c:0d,-47.0
686,336,0,48:8b:0a:cb:67:ee,-47.0
686,336,0,48:8b:0a:cb:67:ed,-47.0
686,336,0,48:8b:0a:cb:67:ec,-47.0
1554,190,0,48:8b:0a:cb:69:2c,-47.0
757,229,0,48:8b:0a:cb:67:ee,-47.0
1554,225,0,48:8b:0a:cb:69:2c,-47.0
757,229,0,48:8b:0a:cb:67:ed,-47.0
757,229,0,48:8b:0a:cb:67:eb,-47.0
686,229,0,48:8b:0a:cb:67:eb,-47.0
651,194,0,48:8b:0a:cb:67:ef,-47.0
757,194,0,48:8b:0a:cb:67:eb,-47.0
455,1076,0,70:b3:17:8e:1c:04,-47.0
1554,225,0,48:8b:0a:cb:69:2b,-47.0
757,194,0,48:8b:0a:cb:67:ee,-47.0
686,300,0,48:8b:0a:cb:67:ee,-47.0
686,300,0,48:8b:0a:cb:67:ed,-47.0
651,300,0,48:8b:0a:cb:67:ef,-47.0
686,229,0,48:8b:0a:cb:67:ee,-47.0
1180,680,0,48:8b:0a:ca:a8:0e,-47.0
686,194,0,48:8b:0a:cb:67:ec,-47.0
686,229,0,48:8b:0a:cb:67:ef,-47.0
686,194,0,48:8b:0a:cb:67:eb,-47.0
793,371,0,48:8b:0a:cb:67:e2,-47.0
1448,119,0,48:8b:0a:cb:69:2b,-47.0
1590,261,0,48:8b:0a:cb:69:2f,-47.0
419,1076,0,70:b3:17:8e:1c:0e,-47.0
1357,751,0,48:8b:0a:ca:a8:0f,-47.0
1180,680,0,48:8b:0a:ca:a8:0c,-47.0
1180,680,0,48:8b:0a:ca:a8:0d,-47.0
686,158,0,48:8b:0a:cb:67:ef,-47.0
1448,119,0,48:8b:0a:cb:69:2d,-47.0
793,229,0,48:8b:0a:cb:67:e4,-47.0
1590,225,0,48:8b:0a:cb:69:2c,-47.0
686,158,0,48:8b:0a:cb:67:ee,-47.0
651,265,0,48:8b:0a:cb:67:ef,-47.0
686,158,0,48:8b:0a:cb:67:ed,-47.0
1215,858,0,48:8b:0a:ca:a8:0b,-47.0
1215,858,0,48:8b:0a:ca:a8:0c,-47.0
1215,858,0,48:8b:0a:ca:a8:0d,-47.0
686,158,0,48:8b:0a:cb:67:ec,-47.0
1215,858,0,48:8b:0a:ca:a8:0e,-47.0
686,194,0,48:8b:0a:cb:67:ed,-47.0
1448,119,0,48:8b:0a:cb:69:2e,-47.0
651,229,0,48:8b:0a:cb:67:ef,-47.0
1554,332,0,48:8b:0a:cb:69:22,-47.0
1448,190,0,48:8b:0a:cb:69:22,-47.0
686,194,0,48:8b:0a:cb:67:ef,-47.0
686,158,0,48:8b:0a:cb:67:eb,-47.0
757,158,0,48:8b:0a:cb:67:ef,-47.0
1180,858,0,48:8b:0a:ca:a8:0d,-47.0
1180,858,0,48:8b:0a:ca:a8:0c,-47.0
686,194,0,48:8b:0a:cb:67:ee,-47.0
1357,787,0,48:8b:0a:ca:a8:0e,-47.0
1180,858,0,48:8b:0a:ca:a8:0b,-47.0
793,371,0,48:8b:0a:cb:67:e4,-47.0
1590,261,0,48:8b:0a:cb:69:2c,-47.0
1448,154,0,48:8b:0a:cb:69:2b,-47.0
793,336,0,48:8b:0a:cb:67:e4,-47.0
686,265,0,48:8b:0a:cb:67:ee,-47.0
686,265,0,48:8b:0a:cb:67:ed,-47.0
1590,296,0,48:8b:0a:cb:69:2f,-47.0
1483,296,0,48:8b:0a:cb:69:2f,-47.0
1448,154,0,48:8b:0a:cb:69:2d,-47.0
1590,225,0,48:8b:0a:cb:69:2f,-47.0
1590,296,0,48:8b:0a:cb:69:2c,-47.0
686,265,0,48:8b:0a:cb:67:ec,-47.0
793,371,0,48:8b:0a:cb:67:e3,-47.0
1554,332,0,48:8b:0a:cb:69:21,-47.0
1251,680,0,48:8b:0a:ca:a8:0c,-47.0
757,229,0,48:8b:0a:cb:67:ec,-47.0
1101,1167,0,78:bc:1a:37:7e:0e,-47.0
1172,1025,0,78:bc:1a:37:7e:0e,-47.0
1172,1025,0,78:bc:1a:37:7e:0d,-47.0
1172,1025,0,78:bc:1a:37:7e:0c,-47.0
1172,1025,0,78:bc:1a:37:7e:0b,-47.0
1661,225,0,48:8b:0a:cb:69:2e,-47.0
1661,225,0,48:8b:0a:cb:69:2c,-47.0
1483,154,0,48:8b:0a:cb:69:21,-47.0
1101,1167,0,78:bc:1a:37:7e:0f,-47.0
1278,1096,0,78:bc:1a:37:7e:0b,-47.0
1661,154,0,48:8b:0a:cb:69:2d,-47.0
1278,1096,0,78:bc:1a:37:7e:0c,-47.0
1278,1131,0,78:bc:1a:37:7e:01,-47.0
1625,83,0,48:8b:0a:cb:69:2f,-47.0
1101,1167,0,78:bc:1a:37:7e:0d,-47.0
1291,912,0,48:8b:0a:ca:a8:0f,-47.0
1661,154,0,48:8b:0a:cb:69:2e,-47.0
1464,716,0,48:8b:0a:ca:a8:0e,-47.0
1136,1167,0,78:bc:1a:37:7e:0b,-47.0
1172,1025,0,78:bc:1a:37:7e:0f,-47.0
1172,1060,0,78:bc:1a:37:7e:0b,-47.0
1464,716,0,48:8b:0a:ca:a8:0c,-47.0
1172,1060,0,78:bc:1a:37:7e:0c,-47.0
757,371,0,48:8b:0a:cb:67:ef,-47.0
1483,225,0,48:8b:0a:cb:69:2f,-47.0
1464,716,0,48:8b:0a:ca:a8:0d,-47.0
817,454,0,48:8b:0a:cb:67:eb,-47.0
817,454,0,48:8b:0a:cb:67:ec,-47.0
1661,261,0,48:8b:0a:cb:69:2f,-47.0
1172,1096,0,78:bc:1a:37:7e:0f,-47.0
1172,1096,0,78:bc:1a:37:7e:0e,-47.0
1661,296,0,48:8b:0a:cb:69:2f,-47.0
1172,1096,0,78:bc:1a:37:7e:0d,-47.0
1172,1096,0,78:bc:1a:37:7e:0c,-47.0
1172,1096,0,78:bc:1a:37:7e:0b,-47.0
1393,787,0,48:8b:0a:ca:a8:0e,-47.0
1278,1025,0,78:bc:1a:37:7e:01,-47.0
1172,1060,0,78:bc:1a:37:7e:0f,-47.0
1172,1060,0,78:bc:1a:37:7e:0e,-47.0
1172,1060,0,78:bc:1a:37:7e:0d,-47.0
1483,261,0,48:8b:0a:cb:69:2f,-47.0
1136,1167,0,78:bc:1a:37:7e:0d,-47.0
1661,154,0,48:8b:0a:cb:69:2c,-47.0
1136,1096,0,78:bc:1a:37:7e:0b,-47.0
1136,1060,0,78:bc:1a:37:7e:0d,-47.0
1136,1060,0,78:bc:1a:37:7e:0b,-47.0
1101,1025,0,78:bc:1a:37:7e:0f,-47.0
1661,154,0,48:8b:0a:cb:69:2b,-47.0
1101,1025,0,78:bc:1a:37:7e:0d,-47.0
1101,1025,0,78:bc:1a:37:7e:0b,-47.0
1464,787,0,48:8b:0a:ca:a8:0e,-47.0
1101,989,0,78:bc:1a:37:7e:0f,-47.0
1101,989,0,78:bc:1a:37:7e:0e,-47.0
1101,989,0,78:bc:1a:37:7e:0d,-47.0
1101,989,0,78:bc:1a:37:7e:0b,-47.0
615,336,0,48:8b:0a:cb:67:ed,-47.0
615,336,0,48:8b:0a:cb:67:ec,-47.0
1286,645,0,48:8b:0a:ca:a8:0b,-47.0
615,336,0,48:8b:0a:cb:67:eb,-47.0
1428,787,0,48:8b:0a:ca:a8:0e,-47.0
1101,1025,0,78:bc:1a:37:7e:0e,-47.0
1101,1131,0,78:bc:1a:37:7e:0d,-47.0
1661,119,0,48:8b:0a:cb:69:2c,-47.0
1136,1131,0,78:bc:1a:37:7e:0b,-47.0
1291,912,0,48:8b:0a:ca:a8:0b,-47.0
1291,912,0,48:8b:0a:ca:a8:0d,-47.0
1625,154,0,48:8b:0a:cb:69:2f,-47.0
1661,119,0,48:8b:0a:cb:69:2b,-47.0
1101,1131,0,78:bc:1a:37:7e:0f,-47.0
1136,1096,0,78:bc:1a:37:7e:0d,-47.0
1661,119,0,48:8b:0a:cb:69:2d,-47.0
1661,119,0,48:8b:0a:cb:69:2e,-47.0
1625,119,0,48:8b:0a:cb:69:2f,-47.0
1661,332,0,48:8b:0a:cb:69:2f,-47.0
1101,1131,0,78:bc:1a:37:7e:0e,-47.0
1291,912,0,48:8b:0a:ca:a8:0c,-47.0
1136,1131,0,78:bc:1a:37:7e:0d,-47.0
455,1040,0,70:b3:17:8e:1c:03,-47.09090909090909
1393,822,0,48:8b:0a:ca:a8:0f,-47.09090909090909
1172,1096,0,78:bc:1a:37:7e:00,-47.1
1243,989,0,78:bc:1a:37:7e:0d,-47.125
1243,989,0,78:bc:1a:37:7e:0c,-47.125
1377,261,0,48:8b:0a:cb:69:2b,-47.125
580,371,0,48:8b:0a:cb:67:ec,-47.166666666666664
580,371,0,48:8b:0a:cb:67:ed,-47.166666666666664
580,371,0,48:8b:0a:cb:67:ee,-47.166666666666664
1286,645,0,48:8b:0a:ca:a8:0e,-47.166666666666664
1286,645,0,48:8b:0a:ca:a8:0c,-47.166666666666664
580,371,0,48:8b:0a:cb:67:eb,-47.166666666666664
1136,989,0,78:bc:1a:37:7e:0b,-47.18181818181818
710,454,0,48:8b:0a:cb:67:ec,-47.18181818181818
1136,989,0,78:bc:1a:37:7e:0c,-47.18181818181818
710,454,0,48:8b:0a:cb:67:eb,-47.18181818181818
455,1147,0,70:b3:17:8e:1c:0f,-47.2
1483,261,0,48:8b:0a:cb:69:21,-47.2
1314,1025,0,78:bc:1a:37:7e:0c,-47.25
1172,1131,0,78:bc:1a:37:7e:0d,-47.25
1448,225,0,48:8b:0a:cb:69:21,-47.3
1448,225,0,48:8b:0a:cb:69:22,-47.3
722,300,0,48:8b:0a:cb:67:e3,-47.4
419,1111,0,70:b3:17:8e:1c:0c,-47.4
1483,261,0,48:8b:0a:cb:69:23,-47.4
1314,1025,0,78:bc:1a:37:7e:0b,-47.416666666666664
1448,154,0,48:8b:0a:cb:69:2c,-47.44444444444444
686,123,0,48:8b:0a:cb:67:eb,-47.44444444444444
1172,1131,0,78:bc:1a:37:7e:0c,-47.5
1314,1025,0,78:bc:1a:37:7e:04,-47.5
1172,1131,0,78:bc:1a:37:7e:0e,-47.5
1243,989,0,78:bc:1a:37:7e:0f,-47.5
1172,1131,0,78:bc:1a:37:7e:0b,-47.5
490,1040,0,70:b3:17:8e:1c:0e,-47.5
490,1040,0,70:b3:17:8e:1c:0d,-47.5
1136,989,0,78:bc:1a:37:7e:0e,-47.54545454545455
1590,332,0,48:8b:0a:cb:69:2f,-47.55555555555556
1483,119,0,48:8b:0a:cb:69:23,-47.6
1322,822,0,48:8b:0a:ca:a8:0f,-47.6
1590,190,0,48:8b:0a:cb:69:2e,-47.6
686,371,0,48:8b:0a:cb:67:ec,-47.625
1243,989,0,78:bc:1a:37:7e:0b,-47.625
1661,190,0,48:8b:0a:cb:69:2f,-47.63636363636363
686,123,0,48:8b:0a:cb:67:ed,-47.666666666666664
1215,680,0,48:8b:0a:ca:a8:0d,-47.7
1215,680,0,48:8b:0a:ca:a8:0c,-47.7
1314,1025,0,78:bc:1a:37:7e:0e,-47.714285714285715
1393,822,0,48:8b:0a:ca:a8:0e,-47.72727272727273
675,454,0,48:8b:0a:cb:67:ef,-47.72727272727273
1172,1131,0,78:bc:1a:37:7e:0f,-47.75
1554,332,0,48:8b:0a:cb:69:23,-47.8
419,1111,0,70:b3:17:8e:1c:02,-47.8
1590,190,0,48:8b:0a:cb:69:2d,-47.8
722,300,0,48:8b:0a:cb:67:e1,-47.8
722,300,0,48:8b:0a:cb:67:e2,-47.8
419,1111,0,70:b3:17:8e:1c:0d,-47.8
419,1111,0,70:b3:17:8e:1c:0e,-47.8
1215,680,0,48:8b:0a:ca:a8:0e,-47.8
419,1111,0,70:b3:17:8e:1c:03,-47.8
1483,261,0,48:8b:0a:cb:69:22,-47.8
1314,1025,0,78:bc:1a:37:7e:0f,-47.833333333333336
686,123,0,48:8b:0a:cb:67:ee,-47.888888888888886
686,123,0,48:8b:0a:cb:67:ec,-47.888888888888886
1448,190,0,48:8b:0a:cb:69:21,-47.9
1136,989,0,78:bc:1a:37:7e:0d,-47.90909090909091
1483,367,0,48:8b:0a:cb:69:2c,-48.0
1625,154,0,48:8b:0a:cb:69:2e,-48.0
1278,1202,0,78:bc:1a:37:7e:00,-48.0
781,454,0,48:8b:0a:cb:67:ef,-48.0
615,194,0,48:8b:0a:cb:67:ef,-48.0
1483,367,0,48:8b:0a:cb:69:2e,-48.0
1464,609,0,48:8b:0a:ca:a8:0f,-48.0
1428,787,0,48:8b:0a:ca:a8:0c,-48.0
852,454,0,48:8b:0a:cb:67:ed,-48.0
722,300,0,48:8b:0a:cb:67:ef,-48.0
1625,154,0,48:8b:0a:cb:69:2b,-48.0
1625,119,0,48:8b:0a:cb:69:2e,-48.0
1661,119,0,48:8b:0a:cb:69:2f,-48.0
1661,296,0,48:8b:0a:cb:69:2b,-48.0
1101,1167,0,78:bc:1a:37:7e:0b,-48.0
1448,119,0,48:8b:0a:cb:69:2c,-48.0
1661,332,0,48:8b:0a:cb:69:2b,-48.0
686,336,0,48:8b:0a:cb:67:eb,-48.0
1464,716,0,48:8b:0a:ca:a8:0b,-48.0
1278,1131,0,78:bc:1a:37:7e:02,-48.0
1278,1131,0,78:bc:1a:37:7e:03,-48.0
1625,83,0,48:8b:0a:cb:69:2b,-48.0
1136,1131,0,78:bc:1a:37:7e:0e,-48.0
615,229,0,48:8b:0a:cb:67:ed,-48.0
1101,1167,0,78:bc:1a:37:7e:0c,-48.0
1661,154,0,48:8b:0a:cb:69:2f,-48.0
1136,1167,0,78:bc:1a:37:7e:0e,-48.0
1251,680,0,48:8b:0a:ca:a8:0e,-48.0
1251,680,0,48:8b:0a:ca:a8:0b,-48.0
1278,1167,0,78:bc:1a:37:7e:04,-48.0
1625,119,0,48:8b:0a:cb:69:2b,-48.0
1625,83,0,48:8b:0a:cb:69:2e,-48.0
419,1076,0,70:b3:17:8e:1c:01,-48.0
1136,1131,0,78:bc:1a:37:7e:0c,-48.0
1286,538,0,48:8b:0a:ca:a8:0d,-48.0
1251,538,0,48:8b:0a:ca:a8:0d,-48.0
1136,1060,0,78:bc:1a:37:7e:0c,-48.0
464,916,0,70:b3:17:8e:1c:0f,-48.0
651,229,0,48:8b:0a:cb:67:ed,-48.0
455,1253,0,70:b3:17:8e:1c:0d,-48.0
455,1253,0,70:b3:17:8e:1c:0e,-48.0
348,1182,0,70:b3:17:8e:1c:0e,-48.0
348,1182,0,70:b3:17:8e:1c:0f,-48.0
651,194,0,48:8b:0a:cb:67:ed,-48.0
1357,822,0,48:8b:0a:ca:a8:0f,-48.0
348,1182,0,70:b3:17:8e:1c:0c,-48.0
1464,787,0,48:8b:0a:ca:a8:0d,-48.0
1464,787,0,48:8b:0a:ca:a8:0c,-48.0
1243,1096,0,78:bc:1a:37:7e:00,-48.0
1243,1096,0,78:bc:1a:37:7e:04,-48.0
1554,154,0,48:8b:0a:cb:69:2e,-48.0
1286,645,0,48:8b:0a:ca:a8:0d,-48.0
1554,154,0,48:8b:0a:cb:69:2d,-48.0
1286,538,0,48:8b:0a:ca:a8:0e,-48.0
419,1147,0,70:b3:17:8e:1c:0f,-48.0
1251,538,0,48:8b:0a:ca:a8:0e,-48.0
793,371,0,48:8b:0a:cb:67:e1,-48.0
1136,1096,0,78:bc:1a:37:7e:0e,-48.0
1428,680,0,48:8b:0a:ca:a8:0d,-48.0
1428,680,0,48:8b:0a:ca:a8:0b,-48.0
1251,574,0,48:8b:0a:ca:a8:0f,-48.0
1428,680,0,48:8b:0a:ca:a8:0c,-48.0
651,265,0,48:8b:0a:cb:67:ed,-48.0
1180,645,0,48:8b:0a:ca:a8:0b,-48.0
1180,645,0,48:8b:0a:ca:a8:0c,-48.0
1428,787,0,48:8b:0a:ca:a8:0d,-48.0
722,336,0,48:8b:0a:cb:67:ef,-48.0
1180,645,0,48:8b:0a:ca:a8:0d,-48.0
1101,1131,0,78:bc:1a:37:7e:0c,-48.0
793,371,0,48:8b:0a:cb:67:e0,-48.0
419,1076,0,70:b3:17:8e:1c:02,-48.0
1101,1131,0,78:bc:1a:37:7e:0b,-48.0
419,1076,0,70:b3:17:8e:1c:0c,-48.0
419,1076,0,70:b3:17:8e:1c:0d,-48.0
1136,1096,0,78:bc:1a:37:7e:0c,-48.0
1180,680,0,48:8b:0a:ca:a8:0b,-48.0
793,229,0,48:8b:0a:cb:67:ef,-48.0
348,1182,0,70:b3:17:8e:1c:0b,-48.0
1136,1060,0,78:bc:1a:37:7e:0e,-48.0
1554,190,0,48:8b:0a:cb:69:2d,-48.0
1136,1167,0,78:bc:1a:37:7e:0c,-48.0
1180,574,0,48:8b:0a:ca:a8:0f,-48.0
1172,1025,0,78:bc:1a:37:7e:02,-48.0
1554,296,0,48:8b:0a:cb:69:20,-48.0
1464,680,0,48:8b:0a:ca:a8:0d,-48.0
1554,225,0,48:8b:0a:cb:69:2e,-48.0
1554,225,0,48:8b:0a:cb:69:2d,-48.0
1062,728,0,48:8b:0a:ca:a8:0f,-48.0
1357,787,0,48:8b:0a:ca:a8:0d,-48.0
1357,787,0,48:8b:0a:ca:a8:0c,-48.0
757,158,0,48:8b:0a:cb:67:ee,-48.0
722,229,0,48:8b:0a:cb:67:ef,-48.0
757,158,0,48:8b:0a:cb:67:ed,-48.0
757,158,0,48:8b:0a:cb:67:ec,-48.0
757,158,0,48:8b:0a:cb:67:eb,-48.0
1062,692,0,48:8b:0a:ca:a8:0f,-48.0
1251,858,0,48:8b:0a:ca:a8:03,-48.0
1278,1025,0,78:bc:1a:37:7e:02,-48.0
817,454,0,48:8b:0a:cb:67:ed,-48.0
817,454,0,48:8b:0a:cb:67:ee,-48.0
1464,680,0,48:8b:0a:ca:a8:0c,-48.0
1215,538,0,48:8b:0a:ca:a8:0d,-48.0
1464,680,0,48:8b:0a:ca:a8:0b,-48.0
348,1076,0,70:b3:17:8e:1c:0f,-48.0
1062,798,0,48:8b:0a:ca:a8:0f,-48.0
1180,538,0,48:8b:0a:ca:a8:0d,-48.0
1180,538,0,48:8b:0a:ca:a8:0e,-48.0
1554,261,0,48:8b:0a:cb:69:2d,-48.0
1062,763,0,48:8b:0a:ca:a8:0f,-48.0
1101,1238,0,78:bc:1a:37:7e:0c,-48.0
1554,261,0,48:8b:0a:cb:69:2e,-48.0
1314,989,0,78:bc:1a:37:7e:00,-48.0
1215,538,0,48:8b:0a:ca:a8:0e,-48.0
1314,989,0,78:bc:1a:37:7e:04,-48.0
526,1218,0,70:b3:17:8e:1c:0f,-48.0
1393,787,0,48:8b:0a:ca:a8:0c,-48.0
1393,787,0,48:8b:0a:ca:a8:0d,-48.0
1215,574,0,48:8b:0a:ca:a8:0f,-48.0
686,300,0,48:8b:0a:cb:67:eb,-48.0
1661,261,0,48:8b:0a:cb:69:2b,-48.0
1278,1025,0,78:bc:1a:37:7e:04,-48.0
651,158,0,48:8b:0a:cb:67:ed,-48.0
1554,190,0,48:8b:0a:cb:69:2e,-48.0
793,336,0,48:8b:0a:cb:67:e0,-48.0
348,1147,0,70:b3:17:8e:1c:0c,-48.0
1172,1025,0,78:bc:1a:37:7e:01,-48.0
1554,332,0,48:8b:0a:cb:69:20,-48.0
615,265,0,48:8b:0a:cb:67:ed,-48.0
686,265,0,48:8b:0a:cb:67:eb,-48.0
722,265,0,48:8b:0a:cb:67:ef,-48.0
1101,1202,0,78:bc:1a:37:7e:0c,-48.0
348,1147,0,70:b3:17:8e:1c:0b,-48.0
757,336,0,48:8b:0a:cb:67:ec,-48.09090909090909
1251,858,0,48:8b:0a:ca:a8:01,-48.1
1590,190,0,48:8b:0a:cb:69:2b,-48.1
1251,858,0,48:8b:0a:ca:a8:02,-48.1
686,371,0,48:8b:0a:cb:67:ed,-48.125
686,371,0,48:8b:0a:cb:67:ee,-48.125
1314,1025,0,78:bc:1a:37:7e:0d,-48.142857142857146
1393,822,0,48:8b:0a:ca:a8:0b,-48.18181818181818
1393,822,0,48:8b:0a:ca:a8:0d,-48.18181818181818
1393,822,0,48:8b:0a:ca:a8:0c,-48.18181818181818
1136,989,0,78:bc:1a:37:7e:0f,-48.18181818181818
1483,332,0,48:8b:0a:cb:69:2f,-48.2
419,1182,0,70:b3:17:8e:1c:0c,-48.2
419,1182,0,70:b3:17:8e:1c:0d,-48.2
1377,261,0,48:8b:0a:cb:69:2f,-48.25
1286,680,0,48:8b:0a:ca:a8:0c,-48.25
1215,645,0,48:8b:0a:ca:a8:0d,-48.27272727272727
1215,645,0,48:8b:0a:ca:a8:0b,-48.27272727272727
1215,645,0,48:8b:0a:ca:a8:0c,-48.27272727272727
464,916,0,70:b3:17:8e:1c:0b,-48.3
1215,680,0,48:8b:0a:ca:a8:0b,-48.3
1314,1025,0,78:bc:1a:37:7e:03,-48.333333333333336
1661,367,0,48:8b:0a:cb:69:2b,-48.333333333333336
1590,332,0,48:8b:0a:cb:69:2c,-48.333333333333336
1590,332,0,48:8b:0a:cb:69:2b,-48.333333333333336
1590,332,0,48:8b:0a:cb:69:2d,-48.333333333333336
1314,1025,0,78:bc:1a:37:7e:02,-48.333333333333336
348,1040,0,70:b3:17:8e:1c:0f,-48.4
1483,119,0,48:8b:0a:cb:69:22,-48.4
1215,680,0,48:8b:0a:ca:a8:0f,-48.4
1590,332,0,48:8b:0a:cb:69:2e,-48.44444444444444
615,300,0,48:8b:0a:cb:67:ef,-48.44444444444444
1625,190,0,48:8b:0a:cb:69:22,-48.45454545454545
490,1040,0,70:b3:17:8e:1c:03,-48.5
490,1147,0,70:b3:17:8e:1c:04,-48.5
1278,1167,0,78:bc:1a:37:7e:01,-48.5
1278,1167,0,78:bc:1a:37:7e:03,-48.5
490,1040,0,70:b3:17:8e:1c:01,-48.5
1590,190,0,48:8b:0a:cb:69:2c,-48.5
490,1040,0,70:b3:17:8e:1c:0f,-48.5
793,336,0,48:8b:0a:cb:67:e3,-48.5
686,371,0,48:8b:0a:cb:67:eb,-48.5
1448,190,0,48:8b:0a:cb:69:20,-48.5
490,1040,0,70:b3:17:8e:1c:02,-48.5
686,123,0,48:8b:0a:cb:67:ef,-48.55555555555556
1215,822,0,48:8b:0a:ca:a8:03,-48.6
1215,822,0,48:8b:0a:ca:a8:02,-48.6
1243,989,0,78:bc:1a:37:7e:0e,-48.6
1215,822,0,48:8b:0a:ca:a8:01,-48.6
686,371,0,48:8b:0a:cb:67:ef,-48.625
1661,367,0,48:8b:0a:cb:69:2c,-48.666666666666664
1286,680,0,48:8b:0a:ca:a8:0d,-48.666666666666664
615,300,0,48:8b:0a:cb:67:ed,-48.666666666666664
1322,538,0,48:8b:0a:ca:a8:0c,-48.714285714285715
757,336,0,48:8b:0a:cb:67:ee,-48.72727272727273
757,336,0,48:8b:0a:cb:67:eb,-48.72727272727273
757,336,0,48:8b:0a:cb:67:ed,-48.72727272727273
1625,190,0,48:8b:0a:cb:69:23,-48.72727272727273
1098,763,0,48:8b:0a:ca:a8:0d,-48.75
1278,1202,0,78:bc:1a:37:7e:03,-48.77777777777778
1322,787,0,48:8b:0a:ca:a8:0d,-48.785714285714285
1278,1060,0,78:bc:1a:37:7e:04,-48.8
1428,609,0,48:8b:0a:ca:a8:0d,-48.8
490,1040,0,70:b3:17:8e:1c:0b,-48.8
793,336,0,48:8b:0a:cb:67:e2,-48.8
1428,609,0,48:8b:0a:ca:a8:0e,-48.8
1483,119,0,48:8b:0a:cb:69:21,-48.8
1428,609,0,48:8b:0a:ca:a8:0c,-48.8
1243,1096,0,78:bc:1a:37:7e:01,-48.8
490,1040,0,70:b3:17:8e:1c:0c,-48.8
1448,296,0,48:8b:0a:cb:69:21,-48.8
1448,296,0,48:8b:0a:cb:69:23,-48.8
1554,296,0,48:8b:0a:cb:69:23,-48.8
384,1040,0,70:b3:17:8e:1c:0d,-48.8
1554,296,0,48:8b:0a:cb:69:21,-48.8
1554,296,0,48:8b:0a:cb:69:22,-48.8
1448,296,0,48:8b:0a:cb:69:22,-48.8
490,1218,0,70:b3:17:8e:1c:0e,-48.81818181818182
1322,787,0,48:8b:0a:ca:a8:0c,-48.857142857142854
1243,1096,0,78:bc:1a:37:7e:02,-48.9
500,987,0,70:b3:17:8e:1c:0e,-48.9
455,1076,0,70:b3:17:8e:1c:03,-48.9
455,1076,0,70:b3:17:8e:1c:01,-48.9
419,1147,0,70:b3:17:8e:1c:0b,-48.9
455,1076,0,70:b3:17:8e:1c:02,-48.9
419,1147,0,70:b3:17:8e:1c:0e,-48.9
1215,645,0,48:8b:0a:ca:a8:0f,-48.90909090909091
1625,190,0,48:8b:0a:cb:69:21,-48.90909090909091
1207,1238,0,78:bc:1a:37:7e:0d,-49.0
1625,296,0,48:8b:0a:cb:69:2c,-49.0
1428,538,0,48:8b:0a:ca:a8:0e,-49.0
1554,119,0,48:8b:0a:cb:69:2c,-49.0
1428,538,0,48:8b:0a:ca:a8:0f,-49.0
1207,1238,0,78:bc:1a:37:7e:0c,-49.0
419,1182,0,70:b3:17:8e:1c:0b,-49.0
419,1182,0,70:b3:17:8e:1c:04,-49.0
1661,332,0,48:8b:0a:cb:69:2d,-49.0
419,1182,0,70:b3:17:8e:1c:0e,-49.0
1101,1238,0,78:bc:1a:37:7e:0d,-49.0
1661,332,0,48:8b:0a:cb:69:2c,-49.0
1207,1273,0,78:bc:1a:37:7e:0f,-49.0
1286,609,0,48:8b:0a:ca:a8:0d,-49.0
1286,609,0,48:8b:0a:ca:a8:0e,-49.0
1625,296,0,48:8b:0a:cb:69:2f,-49.0
1207,1273,0,78:bc:1a:37:7e:0c,-49.0
1207,1273,0,78:bc:1a:37:7e:0d,-49.0
1428,751,0,48:8b:0a:ca:a8:0f,-49.0
1207,1273,0,78:bc:1a:37:7e:0e,-49.0
1207,1238,0,78:bc:1a:37:7e:0f,-49.0
1625,332,0,48:8b:0a:cb:69:20,-49.0
1207,1238,0,78:bc:1a:37:7e:0e,-49.0
651,158,0,48:8b:0a:cb:67:ee,-49.0
1625,332,0,48:8b:0a:cb:69:2c,-49.0
1215,538,0,48:8b:0a:ca:a8:0b,-49.0
1060,1202,0,78:bc:1a:37:7e:0f,-49.0
1554,119,0,48:8b:0a:cb:69:2d,-49.0
1554,119,0,48:8b:0a:cb:69:2e,-49.0
1101,1238,0,78:bc:1a:37:7e:0f,-49.0
1101,1238,0,78:bc:1a:37:7e:0e,-49.0
526,1040,0,70:b3:17:8e:1c:03,-49.0
1428,538,0,48:8b:0a:ca:a8:0c,-49.0
1207,1238,0,78:bc:1a:37:7e:0b,-49.0
1291,912,0,48:8b:0a:ca:a8:04,-49.0
651,229,0,48:8b:0a:cb:67:eb,-49.0
651,229,0,48:8b:0a:cb:67:ec,-49.0
1554,83,0,48:8b:0a:cb:69:2b,-49.0
651,229,0,48:8b:0a:cb:67:ee,-49.0
1286,716,0,48:8b:0a:ca:a8:0f,-49.0
